track_id,path,genre
ElectroHouse039__garmiani_bomb_a_drop_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse039__garmiani_bomb_a_drop_original_mix.mp3,ElectroHouse
ElectroHouse040__ghastly_jameston_thieves_fuk_watchu_think_feat_jameston_thieves_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse040__ghastly_jameston_thieves_fuk_watchu_think_feat_jameston_thieves_original_mix.mp3,ElectroHouse
ElectroHouse041__glowinthedark_mc_gee_numba_one_feat_mc_gee_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectroHouse/ElectroHouse041__glowinthedark_mc_gee_numba_one_feat_mc_gee_original_mix.mp3,ElectroHouse
ElectronicaDowntempo001__btraits_north_shore_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo001__btraits_north_shore_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo002__bedouin_mogram_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo002__bedouin_mogram_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo003__bicep_just_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo003__bicep_just_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo004__bjarki_ae_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo004__bjarki_ae_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo005__bonobo_kerala_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo005__bonobo_kerala_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo006__boot_tax_baia_del_ritmo_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo006__boot_tax_baia_del_ritmo_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo007__boot_tax_sintessi_bassa_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo007__boot_tax_sintessi_bassa_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo008__boys_noize_midnight_addison_groove_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo008__boys_noize_midnight_addison_groove_remix.mp3,ElectronicaDowntempo
ElectronicaDowntempo009__chinaski_ghost_rider_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo009__chinaski_ghost_rider_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo010__chinaski_something_i_learned_today_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo010__chinaski_something_i_learned_today_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo011__christian_prommer_johannes_brecht_voix_grave_original_version,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo011__christian_prommer_johannes_brecht_voix_grave_original_version.mp3,ElectronicaDowntempo
ElectronicaDowntempo012__christian_smith_destination_unknown_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo012__christian_smith_destination_unknown_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo013__clarian_acid_moon_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo013__clarian_acid_moon_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo014__clarian_derail_the_reptile_revolution_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo014__clarian_derail_the_reptile_revolution_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo015__cubicolor_brainsugar_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo015__cubicolor_brainsugar_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo016__david_august_nelia_kit_a_golden_rush_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo016__david_august_nelia_kit_a_golden_rush_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo017__deadmau5_snowcone_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo017__deadmau5_snowcone_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo018__denis_horvat_transparent_marvin_guy_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo018__denis_horvat_transparent_marvin_guy_remix.mp3,ElectronicaDowntempo
ElectronicaDowntempo019__derrick_carter_ame_henrik_schwarz_dixon_where_we_at_pt_2_feat_derrick_carter_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo019__derrick_carter_ame_henrik_schwarz_dixon_where_we_at_pt_2_feat_derrick_carter_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo020__djedjotronic_defekt_lace_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo020__djedjotronic_defekt_lace_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo021__donato_dozzy_anna_caragnano_parola_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo021__donato_dozzy_anna_caragnano_parola_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo022__dubspeeka_k304v2_walk_with_me_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo022__dubspeeka_k304v2_walk_with_me_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo023__dusky_ingrid_is_a_hybrid_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo023__dusky_ingrid_is_a_hybrid_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo024__extrawelt_breaking_bricks_ulrich_schnauss_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo024__extrawelt_breaking_bricks_ulrich_schnauss_remix.mp3,ElectronicaDowntempo
ElectronicaDowntempo025__fatima_yamaha_whats_a_girl_to_do_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo025__fatima_yamaha_whats_a_girl_to_do_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo026__graze_vast_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo026__graze_vast_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo027__graziano_avitabile_lass_mich_los_version_1,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo027__graziano_avitabile_lass_mich_los_version_1.mp3,ElectronicaDowntempo
ElectronicaDowntempo029__herb_alpert_rise_tuff_city_kids_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo029__herb_alpert_rise_tuff_city_kids_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo030__herbert_downgrade_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo030__herbert_downgrade_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo031__human_movement_right_thang_feat_eliot_porter_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo031__human_movement_right_thang_feat_eliot_porter_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo032__ipek_ipekcioglu_petra_nachtmanova_uyan_uyan_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo032__ipek_ipekcioglu_petra_nachtmanova_uyan_uyan_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo033__izecold_molly_ann_close_brooks_remix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo033__izecold_molly_ann_close_brooks_remix.mp3,ElectronicaDowntempo
ElectronicaDowntempo034__jace_mek_biscuit_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo034__jace_mek_biscuit_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo035__jamie_xx_far_nearer_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo035__jamie_xx_far_nearer_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo036__jos_eli_walking_on_water_feat_paula_os_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo036__jos_eli_walking_on_water_feat_paula_os_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo037__kartell_5_am_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo037__kartell_5_am_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo038__keita_sano_blue_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo038__keita_sano_blue_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo039__kiasmos_looped_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo039__kiasmos_looped_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo040__kidnap_kid_brokenhearted_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo040__kidnap_kid_brokenhearted_original_mix.mp3,ElectronicaDowntempo
ElectronicaDowntempo041__klaudia_gawlas_papillon_clubmix,/scratch/mk9649/datasets/beatsdataset_yt/ElectronicaDowntempo/ElectronicaDowntempo041__klaudia_gawlas_papillon_clubmix.mp3,ElectronicaDowntempo
FunkRAndB001__2copy_stayin_copy_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB001__2copy_stayin_copy_original_mix.mp3,FunkRAndB
FunkRAndB002__alfa_flite_framed_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB002__alfa_flite_framed_original_mix.mp3,FunkRAndB
FunkRAndB003__alicia_keys_in_common_black_coffee_remix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB003__alicia_keys_in_common_black_coffee_remix.mp3,FunkRAndB
FunkRAndB004__alicia_keys_aap_rocky_blended_family_what_you_do_for_love_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB004__alicia_keys_aap_rocky_blended_family_what_you_do_for_love_original_mix.mp3,FunkRAndB
FunkRAndB005__angie_stone_wish_i_didnt_miss_you_pound_boys_stoneface_bootleg_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB005__angie_stone_wish_i_didnt_miss_you_pound_boys_stoneface_bootleg_mix.mp3,FunkRAndB
FunkRAndB006__aretha_franklin_im_every_woman_respect_eric_kupper_club_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB006__aretha_franklin_im_every_woman_respect_eric_kupper_club_mix.mp3,FunkRAndB
FunkRAndB007__babert_boogie_oogie_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB007__babert_boogie_oogie_original_mix.mp3,FunkRAndB
FunkRAndB008__bart_gori_funky_gravity_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB008__bart_gori_funky_gravity_original_mix.mp3,FunkRAndB
FunkRAndB009__basement_freaks_going_out_tonight_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB009__basement_freaks_going_out_tonight_original_mix.mp3,FunkRAndB
FunkRAndB010__beatvandals_askillz_funky_sounds_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB010__beatvandals_askillz_funky_sounds_original_mix.mp3,FunkRAndB
FunkRAndB011__boogie_freaks_bring_the_old_skool_back_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB011__boogie_freaks_bring_the_old_skool_back_original_mix.mp3,FunkRAndB
FunkRAndB012__boogie_freaks_go_go_disco_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB012__boogie_freaks_go_go_disco_original_mix.mp3,FunkRAndB
FunkRAndB013__club_squisito_soundcheck_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB013__club_squisito_soundcheck_original_mix.mp3,FunkRAndB
FunkRAndB014__cookin_on_3_burners_kylie_auldist_this_girl_feat_kylie_auldist_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB014__cookin_on_3_burners_kylie_auldist_this_girl_feat_kylie_auldist_original_mix.mp3,FunkRAndB
FunkRAndB015__cornell_cc_carter_sunshine_dj_spen_gary_hudgins_love_da_feel_dub,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB015__cornell_cc_carter_sunshine_dj_spen_gary_hudgins_love_da_feel_dub.mp3,FunkRAndB
FunkRAndB016__d_funk_get_up_jam_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB016__d_funk_get_up_jam_original_mix.mp3,FunkRAndB
FunkRAndB017__dave_gerrard_drop_the_pieces_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB017__dave_gerrard_drop_the_pieces_original_mix.mp3,FunkRAndB
FunkRAndB018__deelicious_lonely_town_lonely_street_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB018__deelicious_lonely_town_lonely_street_original_mix.mp3,FunkRAndB
FunkRAndB019__deepdisco_feel_the_rhythm_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB019__deepdisco_feel_the_rhythm_original_mix.mp3,FunkRAndB
FunkRAndB020__discotron_bang_bang_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB020__discotron_bang_bang_original_mix.mp3,FunkRAndB
FunkRAndB021__discotron_calis_party_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB021__discotron_calis_party_original_mix.mp3,FunkRAndB
FunkRAndB022__discotron_disco_ballin_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB022__discotron_disco_ballin_original_mix.mp3,FunkRAndB
FunkRAndB023__discotron_doin_their_own_thang_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB023__discotron_doin_their_own_thang_original_mix.mp3,FunkRAndB
FunkRAndB024__discotron_ghetto_funk_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB024__discotron_ghetto_funk_original_mix.mp3,FunkRAndB
FunkRAndB025__discotron_gon_dance_to_it_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB025__discotron_gon_dance_to_it_original_mix.mp3,FunkRAndB
FunkRAndB026__discotron_let_it_show_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB026__discotron_let_it_show_original_mix.mp3,FunkRAndB
FunkRAndB027__discotron_mr_worldwide_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB027__discotron_mr_worldwide_original_mix.mp3,FunkRAndB
FunkRAndB028__discotron_my_nu_joint_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB028__discotron_my_nu_joint_original_mix.mp3,FunkRAndB
FunkRAndB029__discotron_say_u_luv_me_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB029__discotron_say_u_luv_me_original_mix.mp3,FunkRAndB
FunkRAndB030__discotron_slicker_than_your_average_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB030__discotron_slicker_than_your_average_original_mix.mp3,FunkRAndB
FunkRAndB031__discotron_wat_u_sayin_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB031__discotron_wat_u_sayin_original_mix.mp3,FunkRAndB
FunkRAndB032__dj_s_g_thang_vocal_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB032__dj_s_g_thang_vocal_mix.mp3,FunkRAndB
FunkRAndB033__donna_summer_i_feel_love_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB033__donna_summer_i_feel_love_original_mix.mp3,FunkRAndB
FunkRAndB034__dr_packer_all_night_boogie_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB034__dr_packer_all_night_boogie_original_mix.mp3,FunkRAndB
FunkRAndB035__dr_packer_call_the_doctor_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB035__dr_packer_call_the_doctor_original_mix.mp3,FunkRAndB
FunkRAndB036__dr_packer_everlasting_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB036__dr_packer_everlasting_original_mix.mp3,FunkRAndB
FunkRAndB037__ed_wizard_disco_double_dee_bitter_sweet_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB037__ed_wizard_disco_double_dee_bitter_sweet_original_mix.mp3,FunkRAndB
FunkRAndB038__ed_wizard_disco_double_dee_dance_voyage_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB038__ed_wizard_disco_double_dee_dance_voyage_original_mix.mp3,FunkRAndB
FunkRAndB039__ed_wizard_disco_double_dee_flute_cocktail_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB039__ed_wizard_disco_double_dee_flute_cocktail_original_mix.mp3,FunkRAndB
FunkRAndB040__ed_wizard_disco_double_dee_house_shaker_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FunkRAndB/FunkRAndB040__ed_wizard_disco_double_dee_house_shaker_original_mix.mp3,FunkRAndB
FutureHouse001__ac_slater_taiki_nulight_my_peoples_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse001__ac_slater_taiki_nulight_my_peoples_original_mix.mp3,FutureHouse
FutureHouse002__ac_slater_taiki_nulight_psycho_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse002__ac_slater_taiki_nulight_psycho_original_mix.mp3,FutureHouse
FutureHouse003__alma_felix_jaehn_bonfire_chris_lake_remix_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse003__alma_felix_jaehn_bonfire_chris_lake_remix_extended_mix.mp3,FutureHouse
FutureHouse004__andy_bianchini_rivas_br_disconap_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse004__andy_bianchini_rivas_br_disconap_original_mix.mp3,FutureHouse
FutureHouse005__bakermat_alex_clare_living_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse005__bakermat_alex_clare_living_extended_mix.mp3,FutureHouse
FutureHouse006__bali_bandits_kaboom_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse006__bali_bandits_kaboom_extended_mix.mp3,FutureHouse
FutureHouse007__bali_bandits_smack_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse007__bali_bandits_smack_extended_mix.mp3,FutureHouse
FutureHouse008__bastille_good_grief_don_diablo_remix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse008__bastille_good_grief_don_diablo_remix.mp3,FutureHouse
FutureHouse009__bingo_players_a_trak_phantoms_cry_just_a_little_feat_a_trak_feat_phantoms_a_trak_and_phant,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse009__bingo_players_a_trak_phantoms_cry_just_a_little_feat_a_trak_feat_phantoms_a_trak_and_phant.mp3,FutureHouse
FutureHouse010__birdy_keeping_your_head_up_extended,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse010__birdy_keeping_your_head_up_extended.mp3,FutureHouse
FutureHouse011__bojac_dstrqt_formula_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse011__bojac_dstrqt_formula_extended_mix.mp3,FutureHouse
FutureHouse012__brooks_jonas_aden_take_me_away_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse012__brooks_jonas_aden_take_me_away_extended_mix.mp3,FutureHouse
FutureHouse013__cedric_gervais_david_guetta_chris_willis_would_i_lie_to_you_cash_cash_remix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse013__cedric_gervais_david_guetta_chris_willis_would_i_lie_to_you_cash_cash_remix.mp3,FutureHouse
FutureHouse014__chocolate_puma_hi_lo_steam_train_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse014__chocolate_puma_hi_lo_steam_train_extended_mix.mp3,FutureHouse
FutureHouse015__chocolate_puma_sander_van_doorn_raise_your_hands_up_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse015__chocolate_puma_sander_van_doorn_raise_your_hands_up_extended_mix.mp3,FutureHouse
FutureHouse016__chris_lorenzo_come_down_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse016__chris_lorenzo_come_down_original_mix.mp3,FutureHouse
FutureHouse017__cookin_on_3_burners_kungs_this_girl_kungs_vs_cookin_on_3_burners_extended,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse017__cookin_on_3_burners_kungs_this_girl_kungs_vs_cookin_on_3_burners_extended.mp3,FutureHouse
FutureHouse018__cookin_on_3_burners_kungs_this_girl_kungs_vs_cookin_on_3_burners_fabich_remix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse018__cookin_on_3_burners_kungs_this_girl_kungs_vs_cookin_on_3_burners_fabich_remix.mp3,FutureHouse
FutureHouse019__croatia_squad_we_dont_need_no_sleep_original_club_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse019__croatia_squad_we_dont_need_no_sleep_original_club_mix.mp3,FutureHouse
FutureHouse020__dod_blip_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse020__dod_blip_extended_mix.mp3,FutureHouse
FutureHouse021__dante_klein_cheat_codes_let_me_hold_you_turn_me_on_curbi_remix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse021__dante_klein_cheat_codes_let_me_hold_you_turn_me_on_curbi_remix.mp3,FutureHouse
FutureHouse022__dirtyloud_animal_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse022__dirtyloud_animal_original_mix.mp3,FutureHouse
FutureHouse023__doc_bobby_nourmand_goodmorning_d_e_e_p_in_n_y_feat_doc_feat_goodmorning_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse023__doc_bobby_nourmand_goodmorning_d_e_e_p_in_n_y_feat_doc_feat_goodmorning_extended_mix.mp3,FutureHouse
FutureHouse024__don_diablo_cutting_shapes_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse024__don_diablo_cutting_shapes_extended_mix.mp3,FutureHouse
FutureHouse025__don_diablo_khrebto_got_the_love_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse025__don_diablo_khrebto_got_the_love_extended_mix.mp3,FutureHouse
FutureHouse026__dragonette_mike_mago_secret_stash_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse026__dragonette_mike_mago_secret_stash_extended_mix.mp3,FutureHouse
FutureHouse027__duane_harden_ryan_blyth_back_to_you_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse027__duane_harden_ryan_blyth_back_to_you_extended_mix.mp3,FutureHouse
FutureHouse028__earth_wind_fire_throttle_september_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse028__earth_wind_fire_throttle_september_original_mix.mp3,FutureHouse
FutureHouse029__edx_high_on_you_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse029__edx_high_on_you_original_mix.mp3,FutureHouse
FutureHouse030__edx_my_friend_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse030__edx_my_friend_extended_mix.mp3,FutureHouse
FutureHouse031__edx_roadkill_edxs_ibiza_sunrise_remix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse031__edx_roadkill_edxs_ibiza_sunrise_remix.mp3,FutureHouse
FutureHouse032__edx_mingue_missing_feat_mingue_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse032__edx_mingue_missing_feat_mingue_extended_mix.mp3,FutureHouse
FutureHouse033__ephwurd_vibrations_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse033__ephwurd_vibrations_extended_mix.mp3,FutureHouse
FutureHouse034__erick_morillo_eddie_thoneick_angel_taylor_lost_in_you_feat_angel_taylor_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse034__erick_morillo_eddie_thoneick_angel_taylor_lost_in_you_feat_angel_taylor_extended_mix.mp3,FutureHouse
FutureHouse035__fawks_medicienne_say_you_like_it_feat_medicienne_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse035__fawks_medicienne_say_you_like_it_feat_medicienne_original_mix.mp3,FutureHouse
FutureHouse036__federico_scavo_meme_poseidon_feat_meme_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse036__federico_scavo_meme_poseidon_feat_meme_original_mix.mp3,FutureHouse
FutureHouse037__ferreck_dawn_mad_love_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse037__ferreck_dawn_mad_love_extended_mix.mp3,FutureHouse
FutureHouse038__ferreck_dawn_joe_stone_sublime_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse038__ferreck_dawn_joe_stone_sublime_extended_mix.mp3,FutureHouse
FutureHouse039__hi_lo_renegade_mastah_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse039__hi_lo_renegade_mastah_original_mix.mp3,FutureHouse
FutureHouse040__hook_n_sling_galantis_love_on_me_cid_extended_mix,/scratch/mk9649/datasets/beatsdataset_yt/FutureHouse/FutureHouse040__hook_n_sling_galantis_love_on_me_cid_extended_mix.mp3,FutureHouse
GlitchHop001__askillz_7_day_weekend_original_mix,/scratch/mk9649/datasets/beatsdataset_yt/GlitchHop/GlitchHop001__askillz_7_day_weekend_original_mix.mp3,GlitchHop
GlitchHop002__aaren_san_kailash_demoe_beats_remix,/scratch/mk9649/datasets/beatsdataset_yt/GlitchHop/GlitchHop002__aaren_san_kailash_demoe_beats_remix.mp3,GlitchHop
GlitchHop003__adln_me_my_dog_swing_glitch_mix,/scratch/mk9649/datasets/beatsdataset_yt/GlitchHop/GlitchHop003__adln_me_my_dog_swing_glitch_mix.mp3,GlitchHop
