zip_name,genre,clip_type,subfolder
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_128_Rough909_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_128_Transition_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_127_Arturo_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_126_Loopster_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_127_Content_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_125_Distord909_Full_a.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_129_Streets_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_125_Distord909_Full_b.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_128_HeadHigh_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_129_Jode_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Full Drum Loops/SM_SC_126_Fantasy_Full.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_125_Crust_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Weirdo_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_125_Cuffler_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Huff_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Temple_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_123_Moral_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_126_Limit_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Sharp_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Swinga_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Alto_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Oldschool_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Push_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Wayback_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Formula_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Rough909_2_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_126_Panide_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Washy_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Welan_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Snappy_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Shoffle_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_129_Jode_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_126_Fantasy_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Shortcut_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Chunk_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Flew_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Shaft_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Chunky_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_125_Distord909_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_HeadHigh_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_126_Loopster_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Content_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_Arturo_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_129_Battery_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_127_TipTop_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Rough909_1_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_125_Follow_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Strombo_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Transition_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Chory_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/Hi Hat Loops/SM_SC_128_Ridley_Hats.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Transition_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_123_Moral_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Weirdo_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_125_Crust_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_127_Temple_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_126_Fantasy_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Push_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_127_Washy_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_129_Streets_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_127_Arturo_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Wayback_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_HeadHigh_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Huff_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_127_Snappy_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Rough909_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_125_Follow_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_127_Content_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Sharp_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_126_Loopster_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_127_Oldschool_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_128_Formula_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_125_Distord909_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Drum Loops/No Kick Loops/SM_SC_129_Jode_NoKick.wav,house,loop,Drum Loops
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_15-.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_03.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_16.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_02.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_14.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_01.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_15.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_11.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_05.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_04.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_10.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_06.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_12.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_13.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_07.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_09.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Kick/SM_SC_Kick_08.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_03.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_02.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_14.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_15.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_01.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_05.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_11.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_10.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_04.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_12.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_06.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_07.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_13.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_09.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Percussion/SM_SC_Perc_08.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_03_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_01_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_05_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_07_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_02_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_06_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_04_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_11_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_08_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_10_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Bass Hits/SM_SC_Bass_09_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_09.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_08.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_11.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_05.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_04.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_10.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_06.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_12.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_13.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_07.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_03.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_02.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_14.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_01.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Claps/SM_SC_Clap_15.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_18.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_19.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_22.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_23.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_09.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_21.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_20.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_08.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_05.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_11.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_10.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_04.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_12.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_06.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_07.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_13.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_17.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_03.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_02.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_16.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_14.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_15.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Hi Hat/SM_SC_Hat_01.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_01.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_02.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_03.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_07.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_06.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_04.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_05.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_08.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Snares/SM_SC_Snare_09.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_01_Cm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_05_A#.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_07_Cm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_04_Fm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_06_Fm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_10_A#.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_11_C.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_02_Cm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_03_D#.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_08_Cm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/house_Sample Market - Originals Sidney Charles/Single Hits/Synth Hits/SM_SC_Synth_09_Gm.wav,house,oneshot,Single Hits
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_19.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_18.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_20.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_08.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_09.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_13.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_07.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_06.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_12.wav,techno,oneshot,Drum Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Drum Oneshots/Percs/TWHS_HGE1_PERC_04.wav,techno,oneshot,Drum Oneshots
